station_id,name,address,evcs_mode_1,charging_protocol_1,evcs_mode_2,charging_protocol_2,longitude_latitude_z,longitude,latitude,city,province
evcs0106,SM Center Sangandaan,"Marcelo H. Del Pilar Street, Sm Center Sangandaan, 2nd Level, Barangay 3, Caloocan City, National Capital Region - Third District",Mode 3 (AC),Type 2,,,"14.6487996,120.9521236,12z",14.6487996,120.9521236,Caloocan City, National Capital Region - Third District
evcs0107,ACMobility EV Charging Hub - Microtel by Wyndham UP Technohub,"Commonwealth Avenue, Gf, U.P. Campus, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6474131,121.0355695,13z",14.6474131,121.0355695,Quezon City, National Capital Region - Second District
evcs0108,RideBox Station Powerfill Tandang Sora 01,"Tandang Sora Avenue, 367, Culiat, Quezon City, National Capital Region - Second District",BSS,,,,"14.6463301,121.0310853,13z",14.6463301,121.0310853,Quezon City, National Capital Region - Second District
evcs0109,SM Center Congressional,"Sm Center Congressional, Basement, Bahay Toro, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6463301,121.0278877,13z",14.6463301,121.0278877,Quezon City, National Capital Region - Second District
evcs0110,NORTH LUVEN GAS STATION,"Mindanao Avenue, Lots 6 & 7, Bahay Toro, Quezon City, National Capital Region - Second District",BSS,,,,"14.6463301,121.0261323,13z",14.6463301,121.0261323,Quezon City, National Capital Region - Second District
evcs0111,ACMobility EV Charging Hub - UP Techno Hub,"Commonwealth Avenue, Gf, U.P. Campus, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.638006,121.0355695,13z",14.638006,121.0355695,Quezon City, National Capital Region - Second District
evcs0112,ACMobility EV Charging Hub - Landers Superstore Balintawak,"1240 E Delos Santos Ave., Gf, Apolonio Samson, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6371857,120.9744134,12z",14.6371857,120.9744134,Quezon City, National Capital Region - Second District
evcs0113,ACMobility EV Charging Hub - Ayala Malls Marikina,"Liwasang Kalayaan, Gf, Marikina Heights (Concepcion), City Of Marikina, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6361699,121.0984558,15z",14.6361699,121.0984558,Marikina City, National Capital Region - Second District
evcs0114,GET PHILIPPINES INC - SM CITY NORTH EDSA,"North Avenue Cor. Edsa, Ground Floor, Santo Cristo, Quezon City, National Capital Region - Second District",Mode 4 (DC),CCS Combo 2,,,"14.6351745,121.0247368,13z",14.6351745,121.0247368,Quezon City, National Capital Region - Second District
evcs0115,SM North EDSA,"Edsa Cor North Ave., Sm North Edsa, North Towers Carpark, 3rd Level, Bagong Pag-Asa, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6351745,121.0247368,13z",14.6351745,121.0247368,Quezon City, National Capital Region - Second District
evcs0116,ACMobility EV Charging Hub - Vertis North,"Luna Cor. Sola Drive, L1 Roadside Estate, Bagong Pag-Asa, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,GB/T AC,"14.6346114,121.0269794,13z",14.6346114,121.0269794,Quezon City, National Capital Region - Second District
evcs0117,ACMobility EV Charging Hub - Trinoma,"Edsa Cor. North Avenue, Level 2 Trinoma North Carpark Building, Bagong Pag-Asa, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,GB/T AC,"14.6346114,121.0247368,13z",14.6346114,121.0247368,Quezon City, National Capital Region - Second District
evcs0118,Toyota North Edsa,"Epifanio De Los Santos Avenue, Ground Level, Ramon Magsaysay, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,Mode 4 (DC),CCS Combo 2,"14.6346114,121.0220506,13z",14.6346114,121.0220506,Quezon City, National Capital Region - Second District
evcs0119,SM City San Lazaro,"Felix Huertas 1003 Corner Ah Lacson Ave, Santa Cruz, Manila, Sm City San Lazaro, Lower Ground Level Carpark Building, Barangay 350, Santa Cruz, National Capital Region - Manila",Mode 3 (AC),Type 2,,,"14.6339077,120.9611992,12z",14.6339077,120.9611992,Santa Cruz, National Capital Region - Manila
evcs0120,Gogoro UP Town Center,"Katipunan Ave., Ground Floor (Phase 1 Parking Area) Up Town Center, U.P. Campus, Quezon City, National Capital Region - Second District",BSS,,,,"14.6337038,121.0671504,14z",14.6337038,121.0671504,Quezon City, National Capital Region - Second District
evcs0121,ACMobility EV Charging Hub - UP Town Center,"Open Parking Space 1, Katipunan Avenue,, Gf, U.P. Campus, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,Mode 4 (DC),CCS Combo 2,"14.6336031,121.0671504,14z",14.6336031,121.0671504,Quezon City, National Capital Region - Second District
evcs0122,SM City Grand Central,"Rizal Avenue Extension, Sm City Grand Central, Lower Ground Carpark, Barangay 88, Caloocan City, National Capital Region - Third District",Mode 3 (AC),Type 2,,,"14.6322645,120.9608323,12z",14.6322645,120.9608323,Caloocan City, National Capital Region - Third District
evcs0123,ACMobility EV Charging Hub - Ayala Malls Cloverleaf,"A. Bonifacio, 5f, Balingasa, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.632021,120.9655081,12z",14.632021,120.9655081,Quezon City, National Capital Region - Second District
evcs0124,ACMobility EV Charging Hub - Avida Towers Cloverleaf,"A. Bonifacio Ave. Brgy. Lily Street, Level 1, Balingasa, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.632021,120.9655081,12z",14.632021,120.9655081,Quezon City, National Capital Region - Second District
evcs0125,PSR Holdings Inc.,"Eraño G. Manalo, Driveway Psr Holdings Bldg. #75, Santo Niño, City Of Marikina, National Capital Region - Second District",Mode 4 (DC),CCS Combo 2,,,"14.6311955,121.0889988,15z",14.6311955,121.0889988,Marikina City, National Capital Region - Second District
evcs0126,SM City Sta. Mesa,"R. Magsaysay, Cor. G. Araneta Ave., Sm City Sta. Mesa, 4th Level Carpark Building, Doña Imelda, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6300496,120.9756074,12z",14.6300496,120.9756074,Quezon City, National Capital Region - Second District
evcs0127,ACMobility EV Charging Hub - BPI Grace Park 11th Avenue,"690 Rizal Ave. Extension, Grace Park, Gf, Barangay 91, Caloocan City, National Capital Region - Third District",Mode 3 (AC),Type 2,,,"14.6299491,120.9560815,12z",14.6299491,120.9560815,Caloocan City, National Capital Region - Third District
evcs0128,V-Green Vinfast Marikina,"Mayor Gil Street, Ground Floor, No. 8, Santo Niño, City Of Marikina, National Capital Region - Second District",Mode 3 (AC),Type 2,Mode 4 (DC),CCS Combo 2,"14.6297567,121.0902698,15z",14.6297567,121.0902698,Marikina City, National Capital Region - Second District
evcs0129,ACMobility EV Charging Hub - Avida Towers Sola,"Along Edsa, Vertis North, Gf, Bagong Pag-Asa, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6296854,121.0272874,13z",14.6296854,121.0272874,Quezon City, National Capital Region - Second District
evcs0130,V-Green One Katipunan Residences Inc,"261 Katipunan Ave, Loyola Heights, Quezon City, National Capital Region - Second District",Mode 4 (DC),CCS Combo 2,,,"14.6288674,121.0618652,14z",14.6288674,121.0618652,Quezon City, National Capital Region - Second District
evcs0131,V-Green Xeland Marikina,"Mayor Gil Fernando Avenue Corner Guerilla Street, Ground Floor, Santo NiñO, City Of Marikina, National Capital Region - Second District",Mode 4 (DC),CCS Combo 2,,,"14.6286559,121.088884,15z",14.6286559,121.088884,Marikina City, National Capital Region - Second District
evcs0132,ACMobility EV Charging Hub - Forest Hills Golf and Country Club,"1870 Marikina Infanta Highway, Gf, Inarawan, City Of Antipolo, Rizal",Mode 3 (AC),Type 2,,,"14.6285862,121.0651248,12z",14.6285862,121.0651248,Antipolo City, Rizal
evcs0133,Gogoro Philippines Inc. - ETON Centris,"Commerce Ave, Street Level, Pinyahan, Quezon City, National Capital Region - Second District",BSS,,,,"14.6258599,121.0298002,13z",14.6258599,121.0298002,Quezon City, National Capital Region - Second District
evcs0134,BYD Quezon Ave.,"718 Quezon Ave., Ground Floor, Tatalon, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,Mode 4 (DC),CCS Combo 2,"14.6255771,120.9715661,12z",14.6255771,120.9715661,Quezon City, National Capital Region - Second District
evcs0135,H2oto Wash - Quezon City,"Mother Ignacia Avenue, Ground Floor, Paligsahan, Quezon City, National Capital Region - Second District",Mode 4 (DC),GB/T DC,,,"14.6237583,121.0222359,13z",14.6237583,121.0222359,Quezon City, National Capital Region - Second District
evcs0136,SM City Manila,"Natividad Almeda-Lopez Cor A. Villegas And San Marcelino Streets, Sm City Manila, 3rd Level Carpark Building, Barangay 659, Ermita, National Capital Region - Manila",Mode 3 (AC),Type 2,,,"14.6237489,120.9598522,12z",14.6237489,120.9598522,Ermita, National Capital Region - Manila
evcs0137,ACMobility EV Charging Hub - BPI C3 Mabini,"193 A. Mabini St., Gf, Barangay 28, Caloocan City, National Capital Region - Third District",Mode 3 (AC),Type 2,,,"14.6235759,120.9558934,12z",14.6235759,120.9558934,Caloocan City, National Capital Region - Third District
evcs0138,Solarius EV Charging - Citadines Roces Quezon City,"Don A. Roces Avenue, 8th Floor, Obrero, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6232251,121.0243418,13z",14.6232251,121.0243418,Quezon City, National Capital Region - Second District
evcs0139,Solarius EV Charging - Soto Grande Hotel Katipunan,"Project 4, Katipunan Avenue, 181, Basement 1, Parking Lot, Bayanihan, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6231952,121.0628578,14z",14.6231952,121.0628578,Quezon City, National Capital Region - Second District
evcs0140,LUCKY CHINATOWN MALL,"5f Parking, Lucky Chinatown Mall, Barangay 293, Binondo, National Capital Region - Manila",Mode 3 (AC),Type 2,,GB/T AC,"14.6230126,120.9551446,12z",14.6230126,120.9551446,Binondo, National Capital Region - Manila
evcs0141,ACMobility EV Charging Hub - BYD Dealership Chinatown,"Juan Luna St, Plaza Lorenzo Ruiz, Gf, Barangay 289, Binondo, National Capital Region - Manila",Mode 4 (DC),CCS Combo 2,,,"14.6230126,120.9550115,12z",14.6230126,120.9550115,Binondo, National Capital Region - Manila
evcs0142,SM City Masinag,"Marcos Highway, Sm City Masinag, Ground Floor Covered Parking A, Mayamot, City Of Antipolo, Rizal",Mode 3 (AC),Type 2,,,"14.6227472,121.0889106,14z",14.6227472,121.0889106,Antipolo City, Rizal
evcs0143,ACMobility EV Charging Hub - Ayala Malls Feliz,"Marcos Highway Cor. Jp Rizal, 5f, Dela Paz, City Of Pasig, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6202928,121.0924174,16z",14.6202928,121.0924174,Pasig City, National Capital Region - Second District
evcs0144,Gogoro Philippines Inc. - Ayala Feliz,"J.P. Rizal St., Marikina-Infanta Highway, G/F, Dela Paz, City Of Pasig, National Capital Region - Second District",BSS,,,,"14.6200638,121.0917878,16z",14.6200638,121.0917878,Pasig City, National Capital Region - Second District
evcs0145,Santolan Town Plaza,"Col. Bonny Serrano Ave., 2f, Santolan Town Plaza, Little Baguio, San Juan City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6188567,121.0264961,13z",14.6188567,121.0264961,San Juan City, National Capital Region - Second District
evcs0146,ACMobility EV Charging Hub - Bosch Car Service (Sumulong),"Sumulong Highway, Gf, Santa Cruz, City Of Antipolo, Rizal",Mode 3 (AC),Type 2,,,"14.6186985,121.0862277,13z",14.6186985,121.0862277,Antipolo City, Rizal
evcs0147,V-Green Cornerstone,"N. Domingo Street, 146 Ground Floor, Parking, Pedro Cruz, San Juan City, National Capital Region - Second District",Mode 4 (DC),CCS Combo 2,,,"14.6182749,120.9805464,12z",14.6182749,120.9805464,San Juan City, National Capital Region - Second District
evcs0148,Evro - Shell Recharge Greenhills - Missouri Parking,"Greenhills, Missouri Street, Basement Parking, Greenhills Shopping Center, Greenhills, San Juan City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6178579,121.0354449,13z",14.6178579,121.0354449,San Juan City, National Capital Region - Second District
evcs0149,Evro - Shell Recharge Robinsons Magnolia,"Dona Hemady Corner Aurora Boulevard, Basement Robinsons Magnolia, Kaunlaran, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6170841,121.0273876,13z",14.6170841,121.0273876,Quezon City, National Capital Region - Second District
evcs0150,"Sysnet Integrators, Inc-Mapua University Intramuros Manila","Intramuros Manila 1002, PhilippinesMuralla Street, Common Ground Mapua University, Barangay 658, Intramuros, National Capital Region - Manila",Mode 3 (AC),Type 2,,,"14.6168357,120.9572741,12z",14.6168357,120.9572741,Intramuros, National Capital Region - Manila
evcs0151,EASTWOOD MALL,"Eastwood CityOrchard Road, Level 1 Basement Parking, Eastwood Mall, Bagumbayan, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6163061,121.0673336,14z",14.6163061,121.0673336,Quezon City, National Capital Region - Second District
evcs0152,Gogoro White Plains,"Katipunan Ave., Ground Floor, Bellitudo Bldg., Camp Aguinaldo, Quezon City, National Capital Region - Second District",BSS,,,,"14.6158853,121.0652321,14z",14.6158853,121.0652321,Quezon City, National Capital Region - Second District
evcs0153,ACMobility EV Charging Hub - Camp Aguinaldo Soldier's Mall,"A Luna Ave, Gf, Camp Aguinaldo, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6130184,121.0409526,13z",14.6130184,121.0409526,Quezon City, National Capital Region - Second District
evcs0154,ACMobility EV Charging Hub - Camp Aguinaldo Golf Course,"P. Santos Ave. Ghq Gate 3, Gf, Socorro, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6125703,121.0383432,13z",14.6125703,121.0383432,Quezon City, National Capital Region - Second District
evcs0155,Solarius EV Charging - Mercedes Benz Greenhills,"Icats Motors - Mercedes BenzEdsa, Ground Floor Parking Area, Greenhills, San Juan City, National Capital Region - Second District",Mode 4 (DC),CCS Combo 2,,,"14.6125703,121.0368945,13z",14.6125703,121.0368945,San Juan City, National Capital Region - Second District
evcs0156,Evro - Shell Recharge Connecticut Arcade,"Greenhills, Connecticut, Gf Connecticut Arcade Parking, Greenhills, San Juan City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6125703,121.0344783,13z",14.6125703,121.0344783,San Juan City, National Capital Region - Second District
evcs0157,Solarius EV Charging - Viridian in Greenhills,"Viridian In Greenhills, Connecticut Corner Missouri St., Greenhills,, Viridian In Greenhills- Basement 5, Greenhills, San Juan City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6125703,121.0334915,13z",14.6125703,121.0334915,San Juan City, National Capital Region - Second District
evcs0158,"Basic Energy Renewables Corporation - GF, 240 GM Bldg. EDSA","Edsa, Ground Floor, 240 Gm Bldg, Wack-Wack Greenhills, City Of Mandaluyong, National Capital Region - Second District",Mode 4 (DC),CCS Combo 2,,GB/T DC,"14.6125466,121.0368945,13z",14.6125466,121.0368945,Mandaluyong City, National Capital Region - Second District
evcs0159,Elaia Green Vehicles - Victory Park & Shop Charging Station,"M.L. Quezon St., Cor Oldan St.,, Basement 3, Victory Park & Shop, San Isidro (Pob.), City Of Antipolo, Rizal",Mode 4 (DC),DC REMA  DIN 320A,BSS,,"14.6110805,121.0551009,12z",14.6110805,121.0551009,Antipolo City, Rizal
evcs0160,ACMobility EV Charging Hub - ETY Building,"484 Quintin Paredes St, 3f, Barangay 291, Binondo, National Capital Region - Manila",Mode 3 (AC),Type 2,,,"14.6109125,120.9559801,12z",14.6109125,120.9559801,Binondo, National Capital Region - Manila
evcs0161,ACMobility EV Charging Hub - Starbucks Metropoli Drive Thru,"Metropoli E. Rodriguez Jr,Ave,, Gf, Bagumbayan, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6081815,121.0673361,14z",14.6081815,121.0673361,Quezon City, National Capital Region - Second District
evcs0162,Evro - Shell Recharge Robinsons Opus Bridgetowne,"Opus Mall Corner C5 Road, 2f Parking, Ugong Norte, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6081815,121.0673361,14z",14.6081815,121.0673361,Quezon City, National Capital Region - Second District
evcs0163,RBC Ortigas,"Ortigas Ave., B1 Tower 1, Rbc Ortigas, Ugong, City Of Pasig, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6072245,121.0643798,14z",14.6072245,121.0643798,Pasig City, National Capital Region - Second District
evcs0164,Shang Residences at Wack Wack,"Wack Wack Village, 575 Wack Wack Road, Ground Floor, Wack-Wack Greenhills, City Of Mandaluyong, National Capital Region - Second District",Mode 3 (AC),GB/T AC,,,"14.6071799,121.022729,13z",14.6071799,121.022729,Mandaluyong City, National Capital Region - Second District
evcs0165,Evro - Shell Recharge Robinsons Galleria,"Ortigas Center, Edsa Corner Ortigas Ave, Basement, Ugong Norte, Quezon City, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.606129,121.0368945,13z",14.606129,121.0368945,Quezon City, National Capital Region - Second District
evcs0166,SM City East Ortigas,"Ortigas Ave. Ext., Sm City East Ortigas, Level 3 Multi Level Parking, Santa Lucia, City Of Pasig, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6055107,121.0548811,13z",14.6055107,121.0548811,Pasig City, National Capital Region - Second District
evcs0167,SM Center Pasig,"Ortigas East, Sm Center Pasig, Carpark Entrance 4 Column 6a, Basement, Ugong, City Of Pasig, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6047721,121.0673361,14z",14.6047721,121.0673361,Pasig City, National Capital Region - Second District
evcs0168,SM CENTER SHAW,"Shaw Blvd., Sm Center Shaw, 2nd Level Parking, Pleasant Hills, City Of Mandaluyong, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6034837,121.0323906,13z",14.6034837,121.0323906,Mandaluyong City, National Capital Region - Second District
evcs0169,"SERV CENTRAL, INC.","Shaw Boulevard Corner Torres Street, Ground Floor, Addition Hills, City Of Mandaluyong, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6034837,121.0257069,13z",14.6034837,121.0257069,Mandaluyong City, National Capital Region - Second District
evcs0170,Solarius EV Charging - EDSA Shangri-La,"Edsa Shangri-LaGarden Way, Lower Lobby Ortigas Center, Barangka Ilaya, City Of Mandaluyong, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6033886,121.038016,13z",14.6033886,121.038016,Mandaluyong City, National Capital Region - Second District
evcs0171,The Grove by Rockwell,"17 E. Rodriguez Jr Ave, Tower F Basement 1, Ugong, City Of Pasig, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6032528,121.0662082,14z",14.6032528,121.0662082,Pasig City, National Capital Region - Second District
evcs0172,SM Megamall,"J. Vargas, Sm Megamall Lower Ground Floor Building A, Wack-Wack Greenhills, City Of Mandaluyong, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6032258,121.0361968,13z",14.6032258,121.0361968,Mandaluyong City, National Capital Region - Second District
evcs0173,"Shangri-La Plaza, Mandaluyong","Shangri La Plaza , East Wing, Basement 1 Zone F, Wack-Wack Greenhills, City Of Mandaluyong, National Capital Region - Second District",Mode 4 (DC),CCS Combo 2,,,"14.6032258,121.0361968,13z",14.6032258,121.0361968,Mandaluyong City, National Capital Region - Second District
evcs0174,Arcovia City,"Arcovia City, Arcovia Showroom, Ground Level, Open Parking, Ugong, City Of Pasig, National Capital Region - Second District",Mode 3 (AC),Type 2,,GB/T AC,"14.6018066,121.0673361,14z",14.6018066,121.0673361,Pasig City, National Capital Region - Second District
evcs0175,ACMobility EV Charging Hub - Valley Golf and Country Club,"Don Celso S. Tuason Ave, Gf, Muntingdilaw, City Of Antipolo, Rizal",Mode 3 (AC),Type 2,,,"14.6016623,121.0800308,13z",14.6016623,121.0800308,Antipolo City, Rizal
evcs0176,ACMobility EV Charging Hub - Landers Superstore Arcovia,"99 Eulogio Rodriguez Jr. Ave, Gf, Ugong, City Of Pasig, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.601619,121.0673361,14z",14.601619,121.0673361,Pasig City, National Capital Region - Second District
evcs0177,GET PHILIPPINES INC - AYALA MALLS THE 30TH,"30 Meralco Avenue, Ground Floor, Parking Area, Ugong, City Of Pasig, National Capital Region - Second District",Mode 4 (DC),CCS Combo 2,,,"14.6015361,121.0619587,14z",14.6015361,121.0619587,Pasig City, National Capital Region - Second District
evcs0178,ACMobility EV Charging Hub - Ayala Malls The 30th,"Meralco Avenue,, B1, Ugong, City Of Pasig, National Capital Region - Second District",Mode 3 (AC),Type 2,Mode 4 (DC),CCS Combo 2,"14.6015361,121.0619587,14z",14.6015361,121.0619587,Pasig City, National Capital Region - Second District
evcs0179,Evro - Shell Recharge Estancia Mall,"Capitol Commons, Meralco Avenue, Basement Parking West Wing, Estancia Mall, Oranbo, City Of Pasig, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.6007158,121.041048,13z",14.6007158,121.041048,Pasig City, National Capital Region - Second District
evcs0180,Puregold Makati,"J.P. Rizal, 35, Tejeros, City Of Makati, National Capital Region - Fourth District",BSS,Type 2,,,"14.6005005,120.9669342,12z",14.6005005,120.9669342,Makati City, National Capital Region - Fourth District
evcs0181,RBC Sheridan,"Sheridan St. Cor. United St., Gf, Rbc Sheridan, Highway Hills, City Of Mandaluyong, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.5999147,121.0371306,13z",14.5999147,121.0371306,Mandaluyong City, National Capital Region - Second District
evcs0182,ACMobility Power On Wheels Hub - Mandaluyong,"Greenfield District, 835 Sheridan St, Ground Floor, Highway Hills, City Of Mandaluyong, National Capital Region - Second District",Mode 4 (DC),CCS Combo 2,,,"14.5999147,121.0356281,13z",14.5999147,121.0356281,Mandaluyong City, National Capital Region - Second District
evcs0183,Sysnet Integrators Inc.,"Madison Street, 2 Flr. Parking Lot, Smdc Light Mall, Barangka Ilaya, City Of Mandaluyong, National Capital Region - Second District",Mode 3 (AC),Type 2,,GB/T AC,"14.5980898,121.0323922,13z",14.5980898,121.0323922,Mandaluyong City, National Capital Region - Second District
evcs0184,ACMobility EV Charging Hub - Portico Phase 1,"Sandstone Tower, Portico Phase 1, B1, Oranbo, City Of Pasig, National Capital Region - Second District",Mode 3 (AC),Type 2,,,"14.5975719,121.0623427,14z",14.5975719,121.0623427,Pasig City, National Capital Region - Second District
evcs0185,Sysnet Integrators Inc. - City of Mandaluyong,"Madison Street, Ground Floor Pioneer Highlands Tower 2, Barangka Ilaya, City Of Mandaluyong, National Capital Region - Second District",Mode 3 (AC),Type 2,,GB/T AC,"14.5975692,121.0323922,13z",14.5975692,121.0323922,Mandaluyong City, National Capital Region - Second District
evcs0186,ACMobility EV Charging Hub - Convergys One,"6796 Ayala Avenue Cor. Salcedo St, Gf, San Lorenzo, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,,"14.5975198,120.9669663,12z",14.5975198,120.9669663,Makati City, National Capital Region - Fourth District
evcs0187,SM City Taytay,"Manila East Road, Brgy. Dolores, Taytay, Rizal, Sm City Taytay, Carpark Building B Basement 1, Dolores (Pob.), Taytay, Rizal",Mode 3 (AC),Type 2,,,"14.5948208,121.0539655,12z",14.5948208,121.0539655,Taytay, Rizal
evcs0188,ACMobility EV Charging Hub - Ayala Triangle Gardens Tower 2,"Paseo De Roxas Cor. Makati Ave., B1 Ayala Gardens Tower 2, Bel-Air, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,GB/T AC,"14.594049,121.0221154,13z",14.594049,121.0221154,Makati City, National Capital Region - Fourth District
evcs0189,AIA Tower,"8767 Paseo De Roxas, 3rd Floor Parking Lot, Bel-Air, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,GB/T AC,"14.5940382,120.9792546,12z",14.5940382,120.9792546,Makati City, National Capital Region - Fourth District
evcs0190,ACMobility EV Charging Hub - One Ayala,"Ayala Ave. Cor. Edsa, Ug One Ayala, San Lorenzo, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,,"14.591719,121.0231011,13z",14.591719,121.0231011,Makati City, National Capital Region - Fourth District
evcs0191,ACMobility EV Charging Hub - Glorietta 4,"Courtyard Drive, B1 Glorietta 4, San Lorenzo, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,GB/T AC,"14.591719,121.0226328,13z",14.591719,121.0226328,Makati City, National Capital Region - Fourth District
evcs0192,ACMobility EV Charging Hub - 6750 Office Tower,"6750 Ayala Avenue, 6750 Office Tower, San Lorenzo, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,,"14.5917082,120.9807999,12z",14.5917082,120.9807999,Makati City, National Capital Region - Fourth District
evcs0193,Solarius EV Charging - The Peninsula Manila Hotel,"The Peninsula Manila HotelMakati Avenue, Ground Floor, Urdaneta, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,,"14.5917082,120.9805114,12z",14.5917082,120.9805114,Makati City, National Capital Region - Fourth District
evcs0194,ACMobility EV Charging Hub - The LInk 1 Carpark,"907, 1224 Antonio Arnaiz Ave, Gf, San Lorenzo, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,,"14.5917082,120.9804171,12z",14.5917082,120.9804171,Makati City, National Capital Region - Fourth District
evcs0195,ACMobility EV Charging Hub - Makati Stock Exchange Building,"Ayala Avenue, Upper Basement Makati Stock Exchange Building, Bel-Air, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,,"14.5917082,120.9798103,12z",14.5917082,120.9798103,Makati City, National Capital Region - Fourth District
evcs0196,ACMobility EV Charging Hub - Dela Rosa 1 Carpark,"Dela Rosa 1 Access Road 1, San Lorenzo,, Gf Under Ramp, San Lorenzo, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,,"14.5917082,120.9791562,12z",14.5917082,120.9791562,Makati City, National Capital Region - Fourth District
evcs0197,ACMobility EV Charging Hub - Ayala Tower One,"Ayala Avenue Corner Paseo De Roxas, B1 Tower One And Exchange Plaza Condominium Corporation, Bel-Air, City Of Makati, National Capital Region - Fourth Distric",Mode 3 (AC),Type 2,,,"14.5917082,120.9790921,12z",14.5917082,120.9790921,Makati City, National Capital Region - Fourth Distric
evcs0198,ACMobility EV Charging Hub - Corinthian Carpark,"Legazpi Village, Gamboa Street, Gf, San Lorenzo, City Of Makati, National Capital Region - Fourth District",Mode 4 (DC),CCS Combo 2,,,"14.5917082,120.9775191,12z",14.5917082,120.9775191,Makati City, National Capital Region - Fourth District
evcs0199,Gogoro Philippines - Seaoil - Makati (EDSA Guadalupe),"Edsa Gaudalupe, Santa Rita St., Ground Floor, Guadalupe Nuevo, City Of Makati, National Capital Region - Fourth District",BSS,,,,"14.5910035,121.0303004,13z",14.5910035,121.0303004,Makati City, National Capital Region - Fourth District
evcs0200,1 Proscenium EVCS,"Estrella, Basement Parking, Proscenium At Rockwell, San Lorenzo, City Of Makati, National Capital Region - Fourth District",Mode 3 (AC),Type 2,,,"14.5910035,121.0282265,13z",14.5910035,121.0282265,Makati City, National Capital Region - Fourth District
evcs0201,Rockwell Power Plant Mall,"Rockwell Dr. Cor. Estrella St., P1 Parking Power Plant Mall, Poblacion, City Of Makati, National Capital Region - Fourth District",Mode 4 (DC),CCS Combo 2,,,"14.5910035,121.0276471,13z",14.5910035,121.0276471,Makati City, National Capital Region - Fourth District
evcs0202,GET PHILIPPINES INC - AYALA MALLS CIRCUIT,"Hippodromo Cor. A.P. Reyes Avenue, Lower Level, Carmona, City Of Makati, National Capital Region - Fourth District",Mode 4 (DC),CCS Combo 2,,,"14.5909927,120.9777461,12z",14.5909927,120.9777461,Makati City, National Capital Region - Fourth District
